date,AAPL,AMD,AMZN,AVGO,BA,BAC,CAT,COST,CVX,DE,DIS,EEM,EFA,F,GLD,GM,GOOGL,GS,HD,HYG,IEF,INTC,IWD,IWF,IWM,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LQD,MA,META,MSFT,MTUM,NEE,NKE,NVDA,PEP,PFE,PG,QQQ,QUAL,SBUX,SPY,T,TLT,TSLA,UNH,USMV,USO,UUP,V,VNQ,VZ,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOM
2024-04-11,91070300,48994500,40020700,31713000,7625100,38604000,2535700,2107800,7682500,1472900,6559400,23648600,11967000,38383100,11415200,19563000,27166400,2176200,4104700,50836000,9371400,41909100,1978300,10623200,37184000,8374400,10137700,5785900,11109000,1681800,1594800,942800,38047900,2299900,10369500,17966400,924600,12145600,15330200,431637000,4241500,32814500,8209800,45474600,1156100,6841600,70099000,40831200,65751200,94516000,5844100,2120500,6287700,1112400,8102300,7145900,14782200,9900600,4072900,39204600,56870800,8228700,10563600,10551900,9441800,25621200,8153900,8433400,17555900
2024-04-12,101670900,63519600,38608800,27823000,7568300,47126100,2072900,1481800,11071000,1886000,12155200,50234600,17934600,52356300,30898800,11903900,25353700,2815800,3550300,41441700,11675600,80254800,1803700,5460000,35388700,7100200,31532300,6394500,12250900,1976700,2495000,1251200,35119700,2486300,11984500,19253800,667400,9039500,10905900,426805000,5453500,43034100,6770500,53665000,1303600,8594800,92561100,41785200,47900100,64722700,6045700,2875700,9724900,620700,9038400,5451200,21555000,12113000,5997200,46572400,81234800,11604300,16186800,14605900,9246200,39844800,13799400,10729000,21556200
2024-04-15,73531800,61461200,48052400,24370000,6490700,44392000,2171000,1808000,7236900,1353300,9637100,31290100,21610100,59484400,13239000,13499600,27136500,6177000,4209200,55560400,12315300,50751600,4558300,10411200,41119300,8502300,14766600,6992100,12425000,1712000,2358600,2442100,27018500,2070500,13512900,20273500,1192100,11147100,11597300,443077000,5133200,35660200,5754000,63453600,1304100,9676900,92101400,40249900,55993100,100245300,5376800,4103300,10203200,614100,10267500,5478600,16442800,11506200,6494700,48690800,71800600,10374500,17189000,12119600,7757100,29407800,10383600,11136800,15029500
2024-04-16,73711200,55302100,32891300,18923000,7986700,95566100,2513900,1412300,5541900,1865400,9291400,43707900,24161800,56392200,10746100,12384900,20779500,3459700,4525500,55746100,12027200,30607500,3123600,5566400,43267500,12774900,16451800,8695800,11236800,1577300,2569800,1452300,34191600,1787200,9847900,16765600,1703600,11594100,10388200,370453000,4569700,28885300,6103300,47619000,1218700,8866800,73484000,56368800,45103200,97000000,11816500,3699000,4285400,1490800,8237100,6598800,14016800,13555600,7501000,36497600,66751300,11046200,14914000,12737600,11776100,32907600,10170500,12870800,18082200
2024-04-17,50901200,75909000,31359700,24718000,8162600,65951400,2313800,1376700,6733900,1442200,7379000,26019400,15748000,43646600,11521100,10663300,21763100,4373800,4273800,48158800,10515400,41173300,1641500,5136800,38589500,9378100,9017100,6176100,13805100,1216800,3069400,848300,26726300,1735000,12193700,15855500,935500,15653700,10181200,495400000,4069200,43828900,6621900,56880500,1170600,6870100,75910300,27177500,57947000,82439700,8759800,5021500,5967300,1293500,5940900,5554700,21009200,9156800,4862200,27421000,41561900,11084200,13090400,12731500,11722700,28152800,8480100,12416800,14538600
2024-04-18,43122900,52669800,30723800,24888000,5123000,44506200,2380700,1846400,4979200,1562900,8235600,20581900,12884200,39902100,6496900,14180500,19883000,2776300,3717300,40291400,6964500,42334400,1232900,11327200,40238200,9887700,9557700,6769500,11125900,1070300,1717300,714900,25997900,1998900,14808700,21029900,948100,10135000,10062900,447260000,5574700,35788400,7819300,46549400,1849400,11403300,74548100,29566500,43839500,96098800,8880400,2565900,4529600,826400,8231800,4158300,20173700,7497800,4539400,25555600,48893400,9195800,15280600,11964200,10327600,22288600,8105800,9411800,13821400
2024-04-19,68149400,71618200,56000700,44797000,4693900,56273700,2929600,2190400,7734700,1125200,9436000,29537400,16925000,39623800,8689000,15515000,32615600,2805500,3076600,54739500,6125800,59070300,4689100,11324800,42666500,9750800,13402300,9117800,21207900,1831200,3505500,1388000,20265600,2548800,25215400,30565800,1847100,13419400,11241900,875198000,6636700,38372800,12034200,75231000,2146600,11900000,102212600,45820400,44826800,87074500,6618600,2948100,7608800,831000,7905400,4585600,24706500,10109000,6854700,35451400,55513600,10832100,21880000,15843100,10629100,37004600,9668400,13580800,21572400
2024-04-22,48116400,49397000,37924900,25162000,4724900,43867100,2085400,1437100,6779200,1005500,6901700,25738800,17314200,86462700,13404300,21315100,26446200,4165600,3112800,40772500,4002900,39909900,1340400,5071600,31553000,10118700,11529700,6973600,15624500,1345900,2354100,1820900,26642400,2157400,17271100,20286900,1382600,14747200,8642000,596341000,7288700,35678700,8926300,47807700,1467900,8669000,67961000,54178100,24969000,107097600,4697700,2632400,3299600,302600,6463700,3846100,51243200,8284600,5458300,30244400,50701200,10484900,13293400,12181600,7762900,23458600,8531300,8950200,16340700
2024-04-23,49537800,46051900,37046500,22025000,7632100,39180300,1810700,1176200,5597600,1278300,6839300,21907100,13466000,62807100,10730300,28767300,21151600,2662300,3697400,43554400,8319800,46834000,1765800,2710000,31838300,10110400,9144400,5858100,13689100,1509900,2042000,1789500,26338800,2029100,15079200,15734500,617200,14349200,6582700,438559000,9145000,24297800,7707300,44384700,1015100,5670500,64633600,47805000,27222700,124545100,3646700,2727900,3355400,780900,6438000,5484100,25972800,11470000,5068000,28657400,36488600,9870000,12151600,12821100,10804900,22338000,8615500,7889400,13929800
2024-04-24,48251800,43412600,34185100,20108000,20889300,28670600,3032700,1206600,7610300,986600,6157200,18118100,8530000,74510400,5741100,15013900,22779100,1575900,4029200,40496500,7567400,53261100,1588100,2746400,28791700,9756300,6964900,7250100,19548300,1969100,2133400,1018900,24538400,4043100,37772700,15065300,529100,12149600,6493200,512208000,10016700,24547800,7217600,48440300,1212000,7183900,55928100,74197800,48986800,181178000,3724400,1926900,3662900,299700,8807200,4513600,15946600,9553800,6196600,21303800,33957500,11063800,9160200,15011000,10758500,26127000,7378600,8948600,12101200
2024-04-25,50558300,41471400,49249400,30410000,12504700,41116000,6459600,1613600,9702600,1316900,8045900,21962500,11479600,86944100,6606500,14912500,57109700,1970100,3787800,46371600,5784300,66549400,1129000,3915600,31915600,7642700,9802300,6667900,19048500,1442700,2608800,927700,29826400,2006500,82890700,40586500,1177200,11418500,5317900,424641000,7441500,47661400,7094600,57392200,1011900,7284600,69122400,46680400,49282600,126427500,4329700,1926700,3009000,639700,8064600,4082800,16837700,9220200,14354200,26500200,50365700,10321200,11568000,14352600,8374300,31562400,9693300,10701200,16041000
2024-04-26,44838400,42510700,43919800,24100000,7208100,28668700,3324600,1524400,9736400,998300,6304800,24407700,12676400,57257800,6268500,12153300,64665300,2322700,2465300,34500800,5432600,119742500,1773200,3429600,24613600,6183000,6413700,5342400,10994300,1583800,2009200,858000,11784100,1963300,32691400,29694700,421900,9982800,6115700,551011000,4472100,46526500,5659800,41874900,716600,7185300,64306100,37852700,31589800,109815700,2727000,2421700,1605300,1018400,6840600,3367700,18246200,6274400,13015600,32366600,35796900,6958100,10104200,13488200,6950900,24547400,6013800,6665800,27289500
2024-04-29,68169400,43478200,54063900,13372000,7788600,26438800,2171400,1526900,6364000,847100,7151200,31041200,10560000,50285600,6409900,10550300,45610000,2453000,2427400,33157800,4846500,58533300,1402800,3084000,20494600,6149600,5387800,6163000,13409300,1260300,2665600,951500,18052100,2120700,21502600,19582100,537000,9795800,5030700,388971000,3224500,39995300,4621000,30022200,895000,8522800,46415400,42383300,39228600,243869700,2192100,1422800,3934100,783200,4128600,4374000,19438600,5676800,5357800,22236400,36596100,6339800,7494800,9244000,6987400,29368200,6388600,10308400,17309900
2024-04-30,65934800,60742800,94639800,22113000,8248800,30283800,4201700,1734800,8457300,1016600,8156600,32748700,18994300,75890500,11248600,15951300,33562900,1829900,3089900,49937500,7516700,72346400,1559900,3678000,30606800,8817700,8153700,9607900,19349200,2172700,7437100,711800,26008100,2698800,18429500,28781400,727500,10042600,6493300,363709000,4465100,38017700,8106100,43665900,1171400,14538400,77483600,31822800,41054700,127031800,3367500,2320600,3829200,819900,6376400,7003900,20222200,9871800,7333500,35399000,34481600,15475900,14929000,12517400,9796800,29724800,9677700,7218400,21083300
2024-05-01,50383100,89413200,94645100,30958000,6191900,32272000,3520600,1609100,7713700,2017800,6338400,34489500,17900300,48749400,10373900,13986800,33493200,2310100,3267500,71484700,12392500,60654800,1371300,4329600,38782100,14470900,7445300,15583100,16729800,1824100,2802100,994700,30342900,4979100,20344900,23562500,910100,13991100,9783100,559863000,4340500,97388900,7543000,52251700,1627000,66610700,80242800,39350700,59679500,92829700,2729200,3781100,5965400,3025300,6119900,7204200,17754000,15456200,9300500,50943800,54717600,15569500,20453600,24867400,15601300,42371800,10710200,14336800,27777700
2024-05-02,94214900,50034700,54303500,29480000,10223700,34860300,2492000,1826900,8597100,1790100,6799800,48855700,14993300,46868600,6287000,13214900,24294500,2087500,3213600,41497900,8661500,50899400,1227600,3548000,27201000,8459800,6501700,11373600,10991300,5267300,3205600,1011400,28044200,3866500,15221300,17709400,844300,10815900,7333300,377898000,3964800,69649000,5647500,36559000,1854500,23883400,62550200,32205000,58925400,89148000,3561400,3028400,4710000,1344600,5061700,4804800,17394900,15567400,6956800,34616800,37085100,11999600,13340000,22820400,13264300,28609400,8425500,8238600,25513600
2024-05-03,163224100,49361100,39172000,24898000,5416300,34082700,1977100,2323300,11664500,1627000,7411100,31815100,15055600,47463300,8679900,10046000,34662400,2406300,4165100,44204400,8501100,36794800,970200,3007600,30880600,6532700,8922800,7102900,11628700,2657400,4595100,910700,24166800,3711500,16489100,17446700,949500,12687500,5736700,398341000,3491900,60568900,5581500,48515300,1411100,22153800,72756700,24023200,50066100,75491500,2487600,2356700,2875100,856400,3862000,4270000,13195600,8999400,4813300,38087800,45012600,9068500,13316400,18088200,11887700,29817000,8539300,9013000,28023300
2024-05-06,78569700,44624500,34725300,16287000,11913400,28422300,1653900,1773300,8430300,1042800,16303200,19706300,9411400,29780300,6840500,10301600,21871300,1914300,3366100,29547100,4043400,36185600,1025800,3258800,23129800,5042800,7911100,8570600,9310700,1533500,3398300,796300,18519800,2536200,15094600,16996600,509000,14042100,6696300,376203000,3576200,59899700,5472400,30227200,1093300,18632200,47264700,24182300,23868200,84390300,2029500,1147200,6195900,1365000,3958700,3044800,13348800,6615600,4714000,33445600,42335600,7157300,8021000,12508400,9739000,21221400,5605100,6229000,31401300
2024-05-07,77305800,37374900,34048900,12413000,5097500,29119500,1965600,1897800,6869900,942000,55084600,21316800,9065800,48102900,5660700,9135900,28039700,2058200,2930700,34064000,7776200,44683400,786900,3859200,20116900,7333500,7688800,7643400,9807000,1556400,2879400,723400,28680400,2345300,13406800,20018200,1636400,13621100,7113500,437342000,3708000,65606400,6433000,30996100,1449600,21901300,52561300,28086800,30525800,75045900,3752100,1183300,4327400,450300,6377100,3667300,11935200,8862200,3453300,20942200,42601200,5244200,10020800,14641800,13276100,28808200,7720600,6300600,30122000
2024-05-08,45057100,28728000,26136400,13918000,4956800,32803300,2260300,1511900,6706400,640300,15238100,18933700,6667500,38177200,4462700,7568500,19569100,2006700,3123200,22959500,9024000,63734600,1000500,3780400,18349400,7735100,9227600,7764800,10484400,1344800,2089800,599000,19916700,2332400,11683900,11792300,447100,9915000,5372900,325721000,3400900,39087800,4579400,24896700,852600,24482600,42047200,25292100,31171700,79969500,3078900,1159800,2423800,361700,9029700,4129800,10438000,6522600,2941300,19811800,28390900,5062500,7176000,12686000,8182100,27708200,5461100,5763200,18957200
2024-05-09,48983000,33018000,43368400,12170000,5107400,26855400,3208900,1716200,6683300,995100,15096000,22204400,13256000,29103800,7732500,9349800,15346700,2710200,3801400,24590900,9625200,45003400,919800,2167200,22914300,6546200,7977300,5027100,9113700,1740100,2522100,594800,25583500,1970100,9437700,14689700,471800,16627900,6429800,378013000,2421400,47831100,4671100,24580100,738300,18591500,43643700,22547700,39606700,65950300,2342900,1255300,2240300,388400,8948800,5452200,12881000,7070000,3995900,22489400,31594800,6682000,9589600,12851900,8914600,48549200,6821800,5046000,17564000
2024-05-10,50759500,37652800,34141800,16300000,3715500,27359100,2210600,1652700,5490900,1426800,15884600,28056400,8022000,51447800,8700900,7917800,29799900,1823900,3413700,24633800,3205000,42931300,999500,2841200,21520200,5710600,7529800,6267500,8371700,1234500,2082300,482500,16291500,1729900,10750000,13402300,899100,12046700,10548400,335325000,4201600,25849800,4879400,27116600,946600,15761900,52233200,19229600,21913800,72627200,2784600,1824700,2746600,406200,8986400,5649800,16888500,5472600,3563900,20568400,34306800,6038500,8753800,10774900,6882900,39129200,6324900,5654400,13648100
2024-05-13,72044800,27859200,24898600,18507000,3105200,24060600,2051200,1596800,6848300,1402800,9666400,22233800,6990500,60962300,4896300,13826400,31327600,1579600,4055600,22109800,3228700,51459100,908900,4822400,18585300,5628500,7049200,8561700,10137600,1269800,1848900,634300,20464200,2069300,14668800,15440200,507900,7685500,8792100,289680000,4408100,39609800,5725500,22994200,869400,10953600,36716400,28014800,23157500,67018900,2454500,1212500,3055300,371700,10528400,2848700,21365700,5030600,2715500,20978000,29570100,5946900,6582000,11755400,6846500,21219200,5351500,8142800,15060600
2024-05-14,52393600,31938300,38698200,19420000,4686500,27594800,1563400,1327700,4924000,1765800,11278400,24295800,15228300,39980400,4662700,10894300,25127100,2412900,5854300,27298700,4688800,47759900,1565200,2337200,33169000,8254200,8596200,6140100,10852200,1288100,1956200,565500,25440400,2991000,10478600,15109300,1592900,8176600,7811000,296507000,3508600,23530900,6009800,34478300,940500,10961100,57535900,23545300,25746400,86407400,2949700,1126400,2186600,525200,18526100,3099700,17664400,7480400,2730100,24911600,30638300,5105700,9825200,10117600,9703800,23566400,6198700,6044600,15079100
2024-05-15,70400000,43195900,75459900,32757000,5858900,34084400,1913900,1661700,7603100,1861200,20745600,30011900,10823700,50739900,9297700,11054700,26948400,2217700,4151100,56544400,11384500,36992900,1121200,3683600,33412300,5548000,8370000,6162600,9838900,1745200,3038300,803900,33780900,2437800,13100500,22239500,627600,12470600,15614400,417735000,4785100,38376300,5102700,41464700,1216600,8826500,59504900,30877900,65142900,79663000,2981200,1582700,3660000,705600,21288400,3544900,14926000,7922200,3487700,38792200,36138300,8404100,14308600,18143000,10083500,29176600,8433700,7182800,18244300
2024-05-16,52845200,76726700,38834500,28395000,6993200,32554200,2821700,2000000,6409400,3623800,9476700,27395100,13042100,41502200,4301700,11335900,27867900,2070300,3101600,31749800,4278400,47752800,1911400,9969600,26731100,7591000,8497900,6293800,10228000,1839700,2299700,1130800,23586600,2412200,16608200,17530100,567400,10414200,12711700,323952000,5984700,40077800,6793600,34780400,1034900,10758500,50244800,24686200,37902400,59812200,3655800,1513700,3195900,1726900,10341500,2577000,12913200,7245800,3136600,24580200,36032700,7135900,12066600,17360400,7195600,25322400,6740800,6589200,15745200
2024-05-17,41282900,65944400,33175700,18174000,5562400,25537300,2104300,1309100,5497900,1612100,7356000,30865100,10219600,24011300,10481900,11412800,24479300,1655900,2739000,31550300,3883900,41449800,1322000,4350400,35219800,6521800,9260500,6117600,11539000,1150700,1670300,677200,21862800,1985900,10807300,15352200,397600,9490300,12019600,359691000,4449100,26106400,4700800,35803700,914200,14436500,59187600,25891200,24755000,77445800,2657200,1292600,2019100,698000,6177800,2791700,14670400,7256200,2714100,29001600,29813200,5714100,7616000,11265700,6153000,21715600,7071600,5577400,15104500
2024-05-20,44361300,45618000,30511800,27170000,6228600,28369800,2247900,1347100,4913800,1158500,7667400,24234000,5836800,27019100,5990900,9070700,22554400,2591500,3237400,18665000,4575900,31989000,834200,4394800,15695900,7742300,17373300,5756200,11000900,1499200,2188800,735200,17885200,1397200,11745100,16272100,1197800,7179700,9701500,318764000,3221100,22423300,3804600,24474200,490600,11183800,37764200,28266600,17922800,61727400,2476200,1209900,2040500,296000,5460900,2842800,8665000,4544600,2157300,20134600,35719600,4337600,6276800,9226400,4067100,13830400,3890000,4002000,11551300
